"tone","language","session","id","isi","speaker","vowel_vari","informant","token","syllable","onset","offset","f0mean","excursion","maxloc"
241,"sv","429_1",74,"long","ss","sv",429,2,"maa",-0.0547414630947407,-0.183256148237854,-0.106100107167197,0.128514685143113,0.125
45,"sv","429_1",75,"long","ss","sv",429,1,"maa",-0.0398144463913162,-0.0401858396408955,-0.00481521331520043,0.160089084451066,0.875
33,"sv","429_1",76,"long","ss","sv",429,2,"maa",-0.00986149744492701,-0.118319252954828,-0.0464396797932085,0.108457755509901,0.125
45,"sv","429_1",77,"long","ss","sv",429,2,"maa",-0.0624879219676387,0.0815758862299154,0.0124571769937728,0.15994627614679,1
21,"sv","429_1",78,"long","ss","sv",429,2,"maa",-0.0314891441696854,-0.193979708005049,-0.102334291019991,0.166902730049099,0.25
241,"sv","429_1",79,"long","ss","sv",429,1,"maa",-0.00233479258252175,-0.101622250806398,0.0651850170550998,0.275583779702092,0.5
21,"sv","429_1",80,"long","ss","sv",429,1,"maa",0.071224906174834,-0.147646336163503,-0.015516513085723,0.218871242338337,0.125
241,"sv","429_2",1,"long","ss","dv",429,1,"mii",0.110143408624841,-0.109820014751274,0.0904958319059391,0.278006185071303,0.25
241,"sv","429_2",2,"long","ss","dv",429,1,"maa",-0.0101753698319157,-0.107943252541315,0.0155619727733637,0.194441610174432,0.5
315,"sv","429_2",3,"long","ss","dv",429,1,"maa",-0.0113333475454964,0.100502910723195,-0.0433731428960061,0.208158038610875,1
21,"sv","429_2",4,"long","ss","dv",429,1,"maa",-0.00341378734081185,-0.143802050604115,-0.0691424338691118,0.140388263263303,0.125
33,"sv","429_2",5,"long","ss","dv",429,1,"maa",0.0386950321413731,-0.0676339598990332,-0.00103091567807369,0.106328992040406,0.125
45,"sv","429_2",6,"long","ss","dv",429,1,"mii",0.0478595534402645,0.155020266633082,0.0964108649930125,0.19370483437088,0.875
21,"sv","429_2",7,"long","ss","dv",429,1,"mii",0.0305668007354335,-0.124403803697041,-0.0426315627248591,0.154970604432474,0.125
33,"sv","429_2",8,"long","ss","dv",429,1,"mii",0.0187844300964123,-0.104983677291253,-0.0162190760283547,0.123768107387665,0.125
45,"sv","429_2",9,"long","ss","dv",429,1,"maa",-0.0543577915278687,0.0452297866736049,0.0301778490851959,0.196453230770717,0.875
315,"sv","429_2",10,"long","ss","dv",429,1,"mii",-0.0038625817236387,0.432071115108331,0.0707848821133692,0.538184756849613,1
241,"sv","429_2",11,"long","ds","dv",429,1,"mii",0.0932193794179967,-0.0702954434950449,0.0779266313405281,0.191243474648408,0.375
45,"sv","429_2",12,"long","ds","dv",429,1,"maa",-0.0505543858080014,0.0811903368263354,-0.0230769216692671,0.17156892579208,1
21,"sv","429_2",13,"long","ds","dv",429,1,"mii",0.0153612980411563,-0.114881897873886,-0.0224250236012756,0.13563096749544,0.375
33,"sv","429_2",14,"long","ds","dv",429,1,"mii",0.0123424227783388,-0.0951360115129091,0.0112445067907679,0.144146672530461,0.625
45,"sv","429_2",15,"long","ds","dv",429,1,"mii",-0.0380268186414515,0.200027762964576,0.0688346921986954,0.251993092110518,1
315,"sv","429_2",16,"long","ds","dv",429,1,"maa",-0.0565000520426799,-0.036826936508783,-0.108692256923629,0.120441838055312,1
21,"sv","429_2",17,"long","ds","dv",429,1,"maa",-0.0370586071462187,-0.159232801334154,-0.0981036462318578,0.12312568049725,0.125
315,"sv","429_2",18,"long","ds","dv",429,1,"mii",-0.0451733978396146,0.443570985804692,0.0716716782392611,0.522310892270194,1
241,"sv","429_2",19,"long","ds","dv",429,1,"maa",0.0690928718271916,-0.0521409341746761,0.106698762233084,0.214997992538328,0.625
33,"sv","429_2",20,"long","ds","dv",429,1,"maa",-0.0862101622844925,-0.123260261033378,-0.0925416358171695,0.0449641480337264,0.625
315,"sv","429_2",21,"long","ds","dv",429,1,"maa",-0.0745869914895603,0.168165143940729,-0.0581400717219132,0.300330805683392,1
241,"sv","429_2",22,"long","ds","dv",429,1,"maa",0.0678506145426083,-0.129920840161805,0.0378141363381222,0.227007249422088,0.625
315,"sv","429_2",23,"long","ds","dv",429,1,"mii",-0.0341422489293782,0.171329313662188,-0.0660490825046949,0.333426929967921,1
241,"sv","429_2",24,"long","ds","dv",429,1,"mii",0.108259268665865,-0.0304812552022535,0.166535289422533,0.303792651773991,0.5
33,"sv","429_2",25,"long","ds","dv",429,1,"mii",0.0110268627796357,-0.00304122333406219,0.0331695504952639,0.0569008539270215,0.375
45,"sv","429_2",26,"long","ds","dv",429,1,"mii",-0.0737960321764069,0.0898699065238422,0.00776879012986681,0.170627104826717,0.875
21,"sv","429_2",27,"long","ds","dv",429,1,"maa",-0.055821137001026,-0.147033757404763,-0.0926539266895282,0.0912126204037368,0.125
45,"sv","429_2",28,"long","ds","dv",429,1,"maa",-0.0646562831361455,0.103758023845652,0.00904226097758581,0.236594178760175,0.875
21,"sv","429_2",29,"long","ds","dv",429,1,"mii",0.0625377276880708,-0.110721493207321,0.0179652823901847,0.203333991246831,0.25
33,"sv","429_2",30,"long","ds","dv",429,1,"maa",-0.0124649844749275,-0.111631316632109,-0.0414083255371019,0.099166332157181,0.125
45,"sv","429_2",31,"long","ss","sv",429,1,"mii",-0.0221011640646853,0.231483810881463,0.0909987054984116,0.253584974946148,1
315,"sv","429_2",32,"long","ss","sv",429,1,"mii",-0.0214491037238053,0.427794311768711,0.049129609382564,0.532332872380472,1
241,"sv","429_2",33,"long","ss","sv",429,2,"mii",0.0191999690004722,-0.0461274582752409,0.0322111252412304,0.107036727973023,0.75
21,"sv","429_2",34,"long","ss","sv",429,1,"mii",-0.0183015937414539,-0.178232061177885,-0.082834381332119,0.159930467436431,0.125
315,"sv","429_2",35,"long","ss","sv",429,2,"mii",-0.0570795664332528,0.328318231631251,0.0156131908577999,0.444632184927382,1
21,"sv","429_2",36,"long","ss","sv",429,2,"mii",0.0162285796284716,-0.150451660778177,-0.0743115653930882,0.166680240406648,0.125
45,"sv","429_2",37,"long","ss","sv",429,2,"mii",-0.0310354431605074,0.138453293516009,0.0342899987502086,0.189920462309123,1
241,"sv","429_2",38,"long","ss","sv",429,1,"mii",0.0921403853147787,-0.0272195453207859,0.0879963915576908,0.153842053201551,0.5
33,"sv","429_2",39,"long","ss","sv",429,2,"mii",-0.013480418513853,-0.0984840480752684,-0.0423001385706925,0.0850036295614154,0.125
33,"sv","429_2",40,"long","ss","sv",429,1,"mii",-0.0193906287332884,-0.119296322310402,-0.0463543759008908,0.0999056935771133,0.125
33,"sv","429_2",41,"long","ds","sv",429,1,"mii",0.00726494156631003,-0.0898459752979126,-0.0187090563834612,0.0971109168642226,0.125
241,"sv","429_2",42,"long","ds","sv",429,1,"mii",0.125975936303882,-0.0532363347299676,0.136009314777304,0.261747265210315,0.5
21,"sv","429_2",43,"long","ds","sv",429,1,"mii",0.0318753618985411,-0.132360201578672,-0.0348106685446806,0.171624125495381,0.25
21,"sv","429_2",44,"long","ds","sv",429,1,"mii",0.0413379454191642,-0.15969167794624,-0.0766923091980011,0.201029623365404,0.125
33,"sv","429_2",45,"long","ds","sv",429,1,"mii",0.00540044739462073,-0.0275274116241344,0.0139031451224134,0.0669649039368294,0.375
45,"sv","429_2",46,"long","ds","sv",429,1,"mii",-0.0658316538400216,0.178545273262234,0.0667595322125859,0.273422449460235,0.875
315,"sv","429_2",47,"long","ds","sv",429,1,"mii",-0.0465065883464855,0.368923209858229,0.0355772192364169,0.48489175258444,1
45,"sv","429_2",48,"long","ds","sv",429,1,"mii",0.000970747227424318,0.113361846902971,0.0100839548909231,0.177656674322521,1
315,"sv","429_2",49,"long","ds","sv",429,1,"mii",-0.0144576069458861,0.0803624899335777,-0.0631741002509069,0.210640802238087,1
241,"sv","429_2",50,"long","ds","sv",429,1,"mii",0.0108226085421038,-0.0641938178365155,0.0518650431341519,0.165389860043116,0.75
45,"sv","429_2",51,"long","ss","dv",429,2,"mii",-0.0314293674994512,0.166725137703445,0.0362416072267896,0.209426215379965,1
315,"sv","429_2",52,"long","ss","dv",429,2,"mii",0.0289075830759573,0.204046528787414,-0.062495157501752,0.37255378759576,1
315,"sv","429_2",53,"long","ss","dv",429,2,"maa",-0.00823147106902808,0.0956387457581211,-0.0652161508830078,0.248216955436425,1
241,"sv","429_2",54,"long","ss","dv",429,2,"mii",0.0484373982139134,-0.0564759098630988,0.0549539116555821,0.154513047251055,0.375
241,"sv","429_2",55,"long","ss","dv",429,2,"maa",-0.0519710884063496,-0.131339626184201,-0.0722164045478555,0.0831604587202836,0.5
45,"sv","429_2",56,"long","ss","dv",429,2,"maa",-0.0786931558919868,0.0963506360374022,-0.0132191131757014,0.205723365851921,1
21,"sv","429_2",57,"long","ss","dv",429,2,"mii",0.185051102550932,-0.0734993387774809,0.0318938940567621,0.258550441328413,0.125
33,"sv","429_2",58,"long","ss","dv",429,2,"mii",0.0822527692858895,-0.0880496330713592,0.020628966775147,0.170302402357249,0.125
21,"sv","429_2",59,"long","ss","dv",429,2,"maa",0.066668793041067,-0.139880115466699,-0.0390380637607406,0.206548908507766,0.125
33,"sv","429_2",60,"long","ss","dv",429,2,"maa",0.0392305862294991,-0.0909028628846122,-0.00677660485787408,0.130133449114111,0.125
33,"sv","429_2",61,"long","ds","sv",429,1,"maa",0.0142006616503923,-0.0669034998514368,-0.0130188069950815,0.0811041615018291,0.125
33,"sv","429_2",62,"long","ds","sv",429,1,"maa",-0.05179750493705,-0.0734692236042105,-0.0460226728289581,0.0512552456291288,0.75
45,"sv","429_2",63,"long","ds","sv",429,1,"maa",-0.0223736826233969,0.0237426506740547,0.0357839064077906,0.209858688210458,0.75
21,"sv","429_2",64,"long","ds","sv",429,1,"maa",-0.00612719647605814,-0.217244718300404,-0.135043074401824,0.211117521824346,0.125
315,"sv","429_2",65,"long","ds","sv",429,1,"maa",-0.057787545079093,0.0811696367414346,-0.0904535913950653,0.250021076725612,1
21,"sv","429_2",66,"long","ds","sv",429,1,"maa",-0.0154247233006568,-0.169173042250077,-0.0945473665993923,0.15374831894942,0.125
241,"sv","429_2",67,"long","ds","sv",429,1,"maa",0.100182545236963,-0.00275394686609777,0.100916095256647,0.147905123070405,0.625
315,"sv","429_2",68,"long","ds","sv",429,1,"maa",-0.0166250734134462,0.194511629169444,-0.042992811526192,0.335478117040547,1
45,"sv","429_2",69,"long","ds","sv",429,1,"maa",-0.0425119158634559,0.101610618121602,0.0192474175068882,0.204509413933206,0.875
241,"sv","429_2",70,"long","ds","sv",429,1,"maa",0.195790643219478,-0.0553623179300627,0.0678714749106103,0.25115296114954,0.125
45,"sv","429_2",71,"long","ss","sv",429,2,"maa",-0.0292053191789588,0.11404912466618,0.00272376098780386,0.176930225872742,1
33,"sv","429_2",72,"long","ss","sv",429,1,"maa",-0.0399689127524679,-0.109853694139868,-0.0397408644952608,0.10347994732068,0.5
45,"sv","429_2",73,"long","ss","sv",429,1,"maa",-0.0383380653099666,0.0487748377160989,-0.000700639266978093,0.174333727391168,0.875
241,"sv","429_2",74,"long","ss","sv",429,2,"maa",-0.0241812967166984,-0.167322583468719,-0.0559491165352454,0.166223012385698,0.375
21,"sv","429_2",75,"long","ss","sv",429,1,"maa",-0.0420486916445936,-0.200253249486698,-0.109572496756599,0.158204557842105,0.125
315,"sv","429_2",76,"long","ss","sv",429,1,"maa",-0.0301815016573701,0.226657939026465,-0.0152537710687659,0.340908097211149,1
21,"sv","429_2",77,"long","ss","sv",429,2,"maa",-0.0482336961324319,-0.192116182120143,-0.108532361283411,0.143882485987711,0.125
33,"sv","429_2",78,"long","ss","sv",429,2,"maa",0.0921926901521812,-0.148570703052671,-0.0423659521007344,0.240763393204852,0.125
241,"sv","429_2",79,"long","ss","sv",429,1,"maa",0.027760316186407,-0.0485823454052169,0.0595415920733729,0.213938510754345,0.625
315,"sv","429_2",80,"long","ss","sv",429,2,"maa",-0.0117736120729499,0.128081079265559,-0.0382831295885669,0.282052628355844,1
33,"sv","430_1",1,"short","ds","dv",430,1,"mii",0.0733799531385157,-0.382725213530654,0.0186127767302563,0.505255654511803,0.375
241,"sv","430_1",2,"short","ds","dv",430,1,"mii",0.0658458308790814,-0.0762628718838594,0.0924798885709752,0.238974082125586,0.5
315,"sv","430_1",3,"short","ds","dv",430,1,"mii",-0.0154129836969293,0.363926356876572,-0.100419035097871,0.918526221076658,1
21,"sv","430_1",4,"short","ds","dv",430,1,"mii",-0.00897258477789466,-0.119918944008052,-0.030690896753598,0.144437600217613,0.375
45,"sv","430_1",5,"short","ds","dv",430,1,"maa",0.0287202464777368,-0.484692847547363,-0.320169353111789,0.533403657442643,0.125
241,"sv","430_1",6,"short","ds","dv",430,1,"maa",0.0784760439896981,-0.0407449083019019,0.0560693184509753,0.139094063751543,0.375
33,"sv","430_1",7,"short","ds","dv",430,1,"maa",0.00374099862306011,-0.126170404835793,-0.0550698637522718,0.129911403458853,0.125
45,"sv","430_1",8,"short","ds","dv",430,1,"mii",-0.0180556413333903,0.100206906111197,-0.0149733003397724,0.191369252092217,1
315,"sv","430_1",9,"short","ds","dv",430,1,"maa",-0.00799405881457211,0.19871228526664,-0.12644555822449,0.6806259166719,1
21,"sv","430_1",10,"short","ds","dv",430,1,"maa",-0.005857224746124,-0.126211953544083,-0.0640488454714534,0.122554131613783,0.25
21,"sv","430_1",11,"short","ss","dv",430,2,"mii",0.029326839166482,-0.0629407960247999,-0.0170210215234618,0.103997639307611,0.125
21,"sv","430_1",12,"short","ss","dv",430,2,"maa",0.034352664835889,-0.0339053343842698,-0.0363787241799514,0.129535127673671,0.125
315,"sv","430_1",13,"short","ss","dv",430,2,"mii",0.015596348448464,0.429289138054269,0.0379441495054813,0.796044776756963,1
45,"sv","430_1",14,"short","ss","dv",430,2,"maa",0.0851863415856488,0.207245324840242,0.0914327172711622,0.163626910990119,1
241,"sv","430_1",15,"short","ss","dv",430,2,"mii",0.121169607655568,-0.368519372644744,0.0641723695556477,0.546889444211166,0.375
33,"sv","430_1",16,"short","ss","dv",430,2,"mii",0.0800524433260719,-0.0437087787006674,0.0469991295734872,0.144498571152932,0.25
315,"sv","430_1",17,"short","ss","dv",430,2,"maa",0.000888053692999465,0.156001786367554,-0.0212579963058845,0.285416730230669,1
33,"sv","430_1",18,"short","ss","dv",430,2,"maa",0.0803098082795292,-0.31460278762062,-0.00264443519970999,0.394912595900149,0.125
241,"sv","430_1",19,"short","ss","dv",430,2,"maa",0.0850742117024099,-0.0670731646656278,0.0212221967103797,0.152147376368038,0.125
45,"sv","430_1",20,"short","ss","dv",430,2,"mii",0.0327303131959023,0.188912858835987,0.0644638020563156,0.172471375580876,1
315,"sv","430_1",21,"short","ss","sv",430,1,"maa",0.0309431626151206,0.227240113698901,0.0485947782554845,0.251445061634853,1
33,"sv","430_1",22,"short","ss","sv",430,2,"maa",0.0634930046145651,0.0241255735169927,0.0620491581509156,0.0811209841638534,0.25
241,"sv","430_1",23,"short","ss","sv",430,2,"maa",0.0573971424354241,-0.0328675422949613,0.016540097465801,0.0924848902862391,0.125
33,"sv","430_1",24,"short","ss","sv",430,1,"maa",0.0561933959451622,-0.510629197979045,-0.0315490136762702,0.599825803276057,0.375
241,"sv","430_1",25,"short","ss","sv",430,1,"maa",0.049704645081185,-0.397556816018641,-0.0226415445980095,0.464552128966896,0.625
45,"sv","430_1",26,"short","ss","sv",430,2,"maa",0.0670831550743192,0.18078114948345,0.087164432609942,0.142325148827832,1
45,"sv","430_1",27,"short","ss","sv",430,1,"maa",0.0425940824810357,0.215376652955995,0.0696335455104598,0.194799815150071,1
315,"sv","430_1",28,"short","ss","sv",430,2,"maa",0.0296562269587129,0.107602378222566,0.00146082670922838,0.160496345415785,1
21,"sv","430_1",29,"short","ss","sv",430,2,"maa",0.0344396313188657,-0.118298066690214,-0.0520235974236613,0.157101339371713,0.125
21,"sv","430_1",30,"short","ss","sv",430,1,"maa",0.0641775104922627,-0.153982841369411,-0.0477330310890329,0.218160351861674,0.125
45,"sv","430_1",31,"short","ss","dv",430,1,"maa",0.0906541159170113,0.144873803890566,0.0680037862365108,0.125988336434675,1
241,"sv","430_1",32,"short","ss","dv",430,1,"maa",0.129666366968089,-0.00956221848249335,0.100705159859431,0.161723221429025,0.5
21,"sv","430_1",33,"short","ss","dv",430,1,"maa",0.0397284074347486,-0.236237845551136,-0.089322581961892,0.401897812208289,0.125
45,"sv","430_1",34,"short","ss","dv",430,1,"mii",0.0300365834693053,0.189996517310253,0.0790516119792175,0.165647868471954,1
315,"sv","430_1",35,"short","ss","dv",430,1,"mii",-0.0288314703757063,0.403693288206464,0.0426105370840271,0.806073647095511,1
241,"sv","430_1",36,"short","ss","dv",430,1,"mii",0.103240524818778,0.0706416069228607,0.128057306757254,0.0906422643102453,0.5
315,"sv","430_1",37,"short","ss","dv",430,1,"maa",0.0148023948590164,0.169988395275575,0.00914046814150542,0.248100006431403,1
33,"sv","430_1",38,"short","ss","dv",430,1,"mii",0.0493519597010166,-0.0553219067795877,0.0270587777820678,0.112540058705074,0.375
21,"sv","430_1",39,"short","ss","dv",430,1,"mii",0.0364932087822859,-0.0914995906624379,-0.00462592150623667,0.142658115934488,0.25
33,"sv","430_1",40,"short","ss","dv",430,1,"maa",0.087479343790758,-0.498187748174041,-0.0886980101034122,0.585667091964799,0.125
45,"sv","430_1",41,"short","ds","sv",430,1,"maa",0.0299467350882179,-0.462577495525395,-0.242754801825303,0.511119904477004,0.125
315,"sv","430_1",42,"short","ds","sv",430,1,"maa",-0.0236078037503574,0.257693146347572,-0.160478969171349,0.718541880260964,1
33,"sv","430_1",43,"short","ds","sv",430,1,"maa",0.0136211252004501,-0.0316446431819521,-0.00843475271499409,0.0452657683824022,0.125
241,"sv","430_1",44,"short","ds","sv",430,1,"maa",0.151235444719995,-0.0442772298237029,0.0660346586610866,0.195512674543698,0.125
21,"sv","430_1",45,"short","ds","sv",430,1,"maa",0.00983116099647338,-0.195882891948542,-0.070514259861069,0.205714052945015,0.125
45,"sv","430_1",46,"short","ds","sv",430,1,"maa",0.0274835616295053,0.176045681839383,0.05386303448832,0.175321710292447,1
33,"sv","430_1",47,"short","ds","sv",430,1,"maa",0.0148560090635581,-0.0935119301506667,-0.0429511642704607,0.108367939214225,0.125
21,"sv","430_1",48,"short","ds","sv",430,1,"maa",-0.0105153320818552,-0.577625015333753,-0.19275342767485,0.567109683251898,0.125
241,"sv","430_1",49,"short","ds","sv",430,1,"maa",0.0919890123903118,0.0545377006204568,0.100218434378754,0.0711999907571199,0.625
315,"sv","430_1",50,"short","ds","sv",430,1,"maa",0.0215603472382374,0.17675784148749,-0.182579463738628,0.697999129639081,1
241,"sv","430_1",51,"short","ds","dv",430,1,"mii",0.140398685971266,-0.0436506300824507,0.128680867829007,0.246704318172922,0.5
315,"sv","430_1",52,"short","ds","dv",430,1,"maa",0.111918280356423,0.209682847034812,-0.184351228606103,0.748628128434446,1
33,"sv","430_1",53,"short","ds","dv",430,1,"maa",0.0687064363359241,-0.0842871392664891,0.0104428617387966,0.152993575602413,0.125
315,"sv","430_1",54,"short","ds","dv",430,1,"mii",-0.000497213778839018,0.332767929046826,0.0443514041939266,0.515199207033499,1
45,"sv","430_1",55,"short","ds","dv",430,1,"mii",-0.0065290381403066,0.142865613610334,0.0693671829280431,0.149394651750641,1
33,"sv","430_1",56,"short","ds","dv",430,1,"mii",0.13026304610315,0.0944422853974239,0.148769924656972,0.0859697972655844,0.375
241,"sv","430_1",57,"short","ds","dv",430,1,"maa",0.071297963052495,-0.00712195875145536,0.0649958402982292,0.112474458271116,0.25
45,"sv","430_1",58,"short","ds","dv",430,1,"maa",0.0962635851525727,0.188540969229631,0.0843230705714075,0.161793363750188,1
21,"sv","430_1",59,"short","ds","dv",430,1,"maa",0.010310699033293,-0.0832141346317773,-0.0486081721562177,0.10460646342218,0.125
21,"sv","430_1",60,"short","ds","dv",430,1,"mii",0.0393990512853556,-0.0935357571852708,-0.032660672750061,0.135915533044847,0.125
241,"sv","430_1",61,"short","ss","sv",430,2,"mii",0.119841472537013,-0.226629524691068,0.0744381451628958,0.373659517492489,0.5
21,"sv","430_1",62,"short","ss","sv",430,1,"mii",-0.0163383080777964,-0.130984491462065,-0.0659624203216604,0.114646183384269,0.125
33,"sv","430_1",63,"short","ss","sv",430,1,"mii",0.164882482500189,0.0111093567032666,0.125544430852841,0.153773125796923,0.125
315,"sv","430_1",64,"short","ss","sv",430,1,"mii",-0.0104851673031349,0.345908336671932,0.0587150480070139,0.469952052934878,1
315,"sv","430_1",65,"short","ss","sv",430,2,"mii",-0.0251463915704536,0.409598074855728,0.108222887419545,0.538434803948787,1
21,"sv","430_1",66,"short","ss","sv",430,2,"mii",0.00152440471122582,-0.156790333218054,-0.0584116925383716,0.158314737929279,0.125
33,"sv","430_1",67,"short","ss","sv",430,2,"mii",0.0300657290473952,-0.452366385960936,-0.0364699758970947,0.49785871970263,0.5
241,"sv","430_1",68,"short","ss","sv",430,1,"mii",0.0625893152189264,-0.00467317686143165,0.125515597377559,0.193734824891556,0.625
45,"sv","430_1",69,"short","ss","sv",430,2,"mii",0.0172547706810561,0.153675702922937,0.0491178650334615,0.194886124063919,1
45,"sv","430_1",70,"short","ss","sv",430,1,"mii",0.0667242932276499,0.120230348148358,0.038540618682429,0.132999979270104,1
21,"sv","430_1",71,"short","ds","sv",430,1,"mii",0.0629450810571078,-0.513228870962025,-0.0846513954177667,0.576173952019133,0.125
315,"sv","430_1",72,"short","ds","sv",430,1,"mii",0.035855441240699,0.278907845870262,0.105885257164952,0.38481766997509,0.5
241,"sv","430_1",73,"short","ds","sv",430,1,"mii",0.154112798057718,0.0209449377407465,0.14442526278714,0.176503422650039,0.375
33,"sv","430_1",74,"short","ds","sv",430,1,"mii",0.0820557016660853,-0.00693736381468045,0.0672492323679681,0.101235503698036,0.375
241,"sv","430_1",75,"short","ds","sv",430,1,"mii",0.138201095018505,0.111413421763638,0.162688741826907,0.0872645982788848,0.5
315,"sv","430_1",76,"short","ds","sv",430,1,"mii",0.0246406368861818,0.302726695681303,-0.0853600819552836,0.785031708368036,1
45,"sv","430_1",77,"short","ds","sv",430,1,"mii",0.051120947470257,0.0489509353483652,-0.00690374366205001,0.112516375225939,0.125
21,"sv","430_1",78,"short","ds","sv",430,1,"mii",-0.00131480438785835,-0.505577444927368,-0.0839519597815375,0.536675694334144,0.25
33,"sv","430_1",79,"short","ds","sv",430,1,"mii",0.0721922797407077,-0.00417192804603004,0.0328023544262369,0.0763642077867378,0.125
45,"sv","430_1",80,"short","ds","sv",430,1,"mii",-0.0394239308588519,0.00221856954880019,-0.0543562047915742,0.427415171066538,0.5
45,"sv","430_2",1,"short","ds","dv",430,1,"mii",0.0721561800258951,0.168285497579347,0.0669440291308093,0.158490396176392,1
33,"sv","430_2",2,"short","ds","dv",430,1,"maa",0.155968654129594,-0.08575347150685,-0.00956713391733715,0.241722125636444,0.125
315,"sv","430_2",3,"short","ds","dv",430,1,"mii",-0.00240145436970918,0.359618007733569,0.0740735035428907,0.445393391258163,1
21,"sv","430_2",4,"short","ds","dv",430,1,"maa",0.0079833839985198,0.0151644539862107,-0.159416554722133,0.53765945833679,1
33,"sv","430_2",5,"short","ds","dv",430,1,"mii",0.0648997246214624,-0.0828949431700359,0.00918094852338518,0.147794667791498,0.125
45,"sv","430_2",6,"short","ds","dv",430,1,"maa",0.0233874320203482,0.0387322171280895,-0.13830881425121,0.489809201929824,1
241,"sv","430_2",7,"short","ds","dv",430,1,"maa",0.114432787061947,0.050373854110235,0.137715145624489,0.118136636183616,0.375
241,"sv","430_2",8,"short","ds","dv",430,1,"mii",0.158131510410551,-0.0143808159115078,0.13723287781031,0.21646297815196,0.25
315,"sv","430_2",9,"short","ds","dv",430,1,"maa",-0.0045910135176624,0.274131214358409,-0.24306749746361,0.897800160990552,1
21,"sv","430_2",10,"short","ds","dv",430,1,"mii",0.0346147203185051,-0.0716681578363515,0.00466164307623891,0.127881248130981,0.25
315,"sv","430_2",11,"short","ds","dv",430,1,"maa",0.0388504453637565,0.195836318244725,0.0246390174334822,0.250413041835231,1
33,"sv","430_2",12,"short","ds","dv",430,1,"mii",0.110673253495162,0.0314084835219098,0.0998863280762591,0.0998775924260822,0.625
21,"sv","430_2",13,"short","ds","dv",430,1,"mii",0.000121312779899013,-0.0380382225614062,-0.0282756331842486,0.0846509412224683,0.375
45,"sv","430_2",14,"short","ds","dv",430,1,"mii",0.00932370995210673,0.14237921517107,0.0173910126257627,0.193648736397925,1
33,"sv","430_2",15,"short","ds","dv",430,1,"maa",0.0730722642930597,0.0301772824936761,0.0749084845274613,0.065925401774646,0.5
45,"sv","430_2",16,"short","ds","dv",430,1,"maa",0.0466632382672217,0.13565075513644,0.0580354177226138,0.108738960082373,1
315,"sv","430_2",17,"short","ds","dv",430,1,"mii",0.0146933490261693,0.305529391421,0.0267035030992201,0.672398611166487,1
21,"sv","430_2",18,"short","ds","dv",430,1,"maa",0.0673088092112605,-0.0583332466081211,-0.0204896642738545,0.130880334258227,0.125
241,"sv","430_2",19,"short","ds","dv",430,1,"mii",0.179973275718689,0.0626216263784367,0.171180975380358,0.145112783926907,0.375
241,"sv","430_2",20,"short","ds","dv",430,1,"maa",0.068312415096248,-0.0147337830572377,0.0614896308434949,0.108220002019767,0.625
21,"sv","430_2",21,"short","ss","sv",430,1,"mii",0.0242931988379005,-0.115174656648081,-0.0194417308239752,0.141224403492951,0.25
241,"sv","430_2",22,"short","ss","sv",430,2,"mii",0.0786930339354227,-0.00543369122110002,0.0858210996000102,0.152334096591115,0.375
241,"sv","430_2",23,"short","ss","sv",430,1,"mii",0.11736089714255,0.0746787130851275,0.108187798925325,0.12303017142244,0.25
33,"sv","430_2",24,"short","ss","sv",430,1,"mii",0.0155605013225149,-0.136395793419022,-0.0313331204326503,0.160036953586572,0.25
21,"sv","430_2",25,"short","ss","sv",430,2,"mii",0.00255430828906625,-0.228791299426992,-0.0722655799400451,0.231345607716058,0.125
315,"sv","430_2",26,"short","ss","sv",430,2,"mii",-0.0011247568132221,-0.286278597364385,-0.0775872525472101,0.334187085002061,0.875
45,"sv","430_2",27,"short","ss","sv",430,2,"mii",0.0105612372520972,0.0283327572142561,-0.0153921078472772,0.0794846665110525,1
33,"sv","430_2",28,"short","ss","sv",430,2,"mii",0.0103280466454109,-0.535906624520262,-0.0755493441395793,0.574049917608198,0.25
45,"sv","430_2",29,"short","ss","sv",430,1,"mii",-0.0377382290823982,0.029411240905255,-0.149174169723427,0.551175265941888,1
315,"sv","430_2",30,"short","ss","sv",430,1,"mii",0.013325223187742,0.344463843487996,0.078012358121502,0.464545870113949,1
241,"sv","430_2",31,"short","ss","dv",430,2,"mii",0.16822201036796,0.0562930819490842,0.117768574190666,0.111928928418875,0.125
315,"sv","430_2",32,"short","ss","dv",430,2,"mii",0.00463964987505591,0.283783433199181,0.132509564792851,0.328190518614445,1
45,"sv","430_2",33,"short","ss","dv",430,2,"mii",0.0701185926191156,-0.287083738744999,-0.158860126047803,0.543963583887462,0.125
33,"sv","430_2",34,"short","ss","dv",430,2,"mii",0.0701867293202662,-0.0500346416848274,0.0120759202223061,0.120221371005094,0.125
33,"sv","430_2",35,"short","ss","dv",430,2,"maa",0.0703669791709123,0.0168836272911905,0.0252191184691062,0.0610263674434236,0.125
315,"sv","430_2",36,"short","ss","dv",430,2,"maa",0.0317176644279025,-0.483818772399178,-0.165843548878829,0.51553643682708,0.125
21,"sv","430_2",37,"short","ss","dv",430,2,"mii",0.0258695609831472,-0.100162539363727,-0.0206297240475957,0.126032100346874,0.125
21,"sv","430_2",38,"short","ss","dv",430,2,"maa",0.018527524528089,-0.525527734232013,-0.185514665384037,0.544055258760102,0.125
